,symbol
1991,MCW
1992,SOXX
1993,SPGI
1994,RSI
1995,RSP
1996,XOM
1997,ADV
1998,USAP
1999,FRD
2000,MODN
2001,REX
2002,REXR
2003,DLR
2004,CLX
2005,UBA
2006,UBER
2007,RTH
2008,RTL
2009,RUN
2010,MYGN
2011,AXSM
2012,SPWR
2013,BAP
2014,JWN
2015,BELFA
2016,CTVA
2017,AATC
2018,CPHC
2019,RVLV
2020,RWM
2021,TIG
2022,V
2023,UBFO
2024,CRGY
2025,DKS
2026,GCI
2027,PCYO
2028,ABCB
2029,RWO
2030,RXDX
2031,RXRA
2032,PDBC
2033,PDCE
2034,PDD
2035,FSBW
2036,PDEC
2037,MDWT
2038,MDXG
2039,PDFS
2040,STKL
2041,CHTR
2042,CHUY
2043,RYI
2044,UGL
2045,SABR
2046,SIG
2047,TIOA
2048,TIPT
2049,TITN
2050,UHAL
2051,PFE
2052,KAR
2053,PEO
2054,SCHB
2055,SCHC
2056,SCHD
2057,SCHE
2058,SCHF
2059,SACH
2060,SAFE
2061,SAGA
2062,JCTCF
2063,SCHO
2064,JKS
2065,IWL
2066,SCHP
2067,FTVI
2068,METC
2069,MGI
2070,KFY
2071,AGI
2072,JCI
2073,KFRC
2074,AAWW
2075,PEGR
2076,BHSE
2077,FRBA
2078,KBH
2079,ATC
2080,ICE
2081,CIL
2082,SSAA
2083,TFLO
2084,BVH
2085,ESSA
2086,VAL
2087,TEVA
2088,ENFN
2089,FIF
2090,LW
2091,SAGE
2092,SAH
2093,SAIL
2094,SAL
2095,SAM
2096,VVI
2097,MAA
2098,PLMIU
2099,SVNA
2100,SSBI
2101,AAIC
2102,CNC
2103,BVN
2104,BVS
2105,SBLK
2106,SBNY
2107,JBT
2108,JBSS
2109,ACII.U
2110,BWFG
2111,ACRE
2112,JBLU
2113,AWX
2114,JBL
2115,FWONK
2116,BTG
2117,CLM
2118,UWMC
2119,FORM
2120,ADPT
2121,FORR
2122,MIR
2123,MNDY
2124,ALBO
2125,SBRA
2126,SBS
2127,SBSI
2128,SBSW
2129,SBTX
2130,SBUX
2131,APPF
2132,SCAQ
2133,TLS
2134,SCI
2135,CFFS
2136,CFFN
2137,ARLP
2138,DLO
2139,ASAI
2140,ASAN
2141,ASAQ
2142,ACA
2143,SCOBU
2144,SCPH
2145,ITOS
2146,SCPL
2147,SCRM
2148,CNA
2149,ITIC
2150,EOG
2151,GOOD
2152,GOSS
2153,GBT
2154,AVPT
2155,IPI
2156,BOH
2157,IPG
2158,FMBH
2159,SCS
2160,SD
2161,SDAC
2162,SDACU
2163,BWMX
2164,KFFB
2165,INCY
2166,SDS
2167,BPMC
2168,BPOP
2169,BPRN
2170,LTC
2171,IJJ
2172,IFF
2173,MSCI
2174,USHY
2175,USLM
2176,USM
2177,SEDA
2178,BFIN
2179,TOL
2180,TOTL
2181,EOCW.U
2182,IJH
2183,CMAX
2184,BRLI
2185,BRMK
2186,PLUS
2187,FNLC
2188,IIIV
2189,VIOO
2190,FNGU
2191,BRZE
2192,FMB
2193,OFIX
2194,OFLX
2195,OGIG
2196,OHPAU
2197,OPNT
2198,OI
2199,OPOF
2200,ERF
2201,USMV
2202,USNA
2203,POOL
2204,IGMS
2205,BPYPO
2206,BPYPP
2207,BRG
2208,VLGEA
2209,SB
2210,PMVP
2211,BRIV
2212,IGE
2213,BRKH
2214,IGD
2215,USPH
2216,USO
2217,USRT
2218,RPTX
2219,VLN
2220,VBTX
2221,ATRC
2222,BATRA
2223,SELF
2224,TPL
2225,TPVG
2226,TPTX
2227,TPX
2228,BB
2229,HCC
2230,NG
2231,SANM
2232,USIG
2233,UTAA
2234,USX
2235,TPZ
2236,TQQQ
2237,TR
2238,TRAQ
2239,KAI
2240,UTHR
2241,UTI
2242,CBRE
2243,USFR
2244,CMBM
2245,NMR
2246,CMCA
2247,PPL
2248,UTMD
2249,UTZ
2250,PFGC
2251,IQLT
2252,UVE
2253,PSA
2254,RPRX
2255,SEM
2256,UVSP
2257,TRC
2258,TRCA
2259,TREE
2260,UVV
2261,VMOT
2262,CMT
2263,EQX
2264,IRT
2265,EDV
2266,SFE
2267,SFIX
2268,AMCX
2269,ERAS
2270,BCPC
2271,BCRX
2272,BDC
2273,NNN
2274,NOMD
2275,VABK
2276,BECN
2277,AI
2278,PNC
2279,FCFS
2280,FCG
2281,STEM
2282,ERII
2283,STER
2284,ESAB
2285,VAC
2286,ESGD
2287,STET
2288,ESGE
2289,HBI
2290,VAW
2291,STEW
2292,VB
2293,ESI
2294,ETN
2295,HA
2296,IBB
2297,FCNCA
2298,WRK
2299,PFG
2300,BHVN
2301,OZKAP
2302,PEGA
2303,ETRN
2304,PCVX
2305,VBNK
2306,SGU
2307,NETC
2308,GAIA
2309,HAAC
2310,HIPS
2311,MPLX
2312,PORT
2313,NSSC
2314,NSC
2315,RDWR
2316,VCIT
2317,FEO
2318,VCLT
2319,NTZG
2320,NTWK
2321,VONV
2322,VOO
2323,VCSH
2324,VCTR
2325,VCXA
2326,VCV
2327,DHHC
2328,VIS
2329,CGNX
2330,HAYN
2331,UPTD
2332,MXL
2333,VCXB
2334,REMX
2335,ACET
2336,VCYT
2337,VEA
2338,AORT
2339,HUM
2340,EVRI
2341,YOU
2342,RSKD
2343,YPF
2344,STNE
2345,STNG
2346,STT
2347,GIIX
2348,ETWO
2349,CCSI
2350,BCE
2351,CDW
2352,CE
2353,OBE
2354,OC
2355,VECT
2356,VECO
2357,VEL
2358,PFDR
2359,DTOC
2360,BZUN
2361,VELO
2362,VRRM
2363,VRSK
2364,VSCO
2365,VERI
2366,VERV
2367,VERX
2368,VET
2369,VEU
2370,SHQAU
2371,MYN
2372,UPS
2373,ACHV
2374,VSDA
2375,VSS
2376,ABCL
2377,UPLD
2378,UPRO
2379,EUCR
2380,ADM
2381,HNI
2382,CERT
2383,VFC
2384,VTEB
2385,VTIQ
2386,VTIP
2387,CDAQ
2388,BOX
2389,EARN
2390,ROP
2391,AGYS
2392,EUFN
2393,EVA
2394,OCFC
2395,HBT
2396,NABL
2397,AVA
2398,OCN
2399,OCSL
2400,OCUL
2401,OFC
2402,OIS
2403,EBMT
2404,VGIT
2405,VUSB
2406,HCA
2407,HCAT
2408,EBND
2409,COVA
2410,REET
2411,ACXP
2412,SI
2413,FBP
2414,FIAC
2415,FICO
2416,FIZZ
2417,CPG
2418,FLWS
2419,VGR
2420,CDNS
2421,ROM
2422,CG
2423,VGT
2424,Z
2425,FKWL
2426,FLACU
2427,FLCO
2428,ROLLP
2429,ONL
2430,FLIC
2431,SIER
2432,RIO
2433,TRTL
2434,TRTN
2435,DGS
2436,TRTX
2437,TRU
2438,TRUP
2439,VHAQ
2440,ZBH
2441,RETA
2442,SIGA
2443,SIGI
2444,ZBRA
2445,TRV
2446,TSBK
2447,TSCO
2448,TSE
2449,TSEM
2450,ZD
2451,OEC
2452,EDR
2453,PTOC
2454,SPG
2455,GMAB
2456,KO
2457,DHHCU
2458,TSPQ
2459,VIA
2460,VIAV
2461,ZHDG
2462,DHR
2463,EVO
2464,DHT
2465,REK
2466,OPI
2467,AGL
2468,VICI
2469,VTWG
2470,VIG
2471,ORA
2472,ORC
2473,ORCL
2474,VIR
2475,VIRC
2476,COMM
2477,CORT
2478,ACQR
2479,EVOP
2480,VTWV
2481,IWB
2482,EW
2483,CSCO
2484,EWA
2485,CSTM
2486,JNJ
2487,CTRA
2488,CTRN
2489,VIRI
2490,VIRT
2491,VIRX
2492,TX
2493,VIST
2494,VITL
2495,EWS
2496,DOCU
2497,EXAS
2498,EXR
2499,EXTR
2500,CHD
2501,HP
2502,ORIA
2503,OVLY
2504,OXAC
2505,PANA
2506,SKM
2507,NRG
2508,PPH
2509,EWJ
2510,FIVG
2511,VIV
2512,VIVO
2513,AEAEU
2514,EYE
2515,VVNT
2516,FACT
2517,GSBC
2518,FLSW
2519,PPIH
2520,SKT
2521,CTXS
2522,VWO
2523,VKI
2524,NAAC
2525,HELE
2526,PGR
2527,AGAC
2528,NAPA
2529,SLAM
2530,VXUS
2531,GNAC
2532,AA
2533,NBXG
2534,NC
2535,NCACU
2536,NETI
2537,PRA
2538,VLATU
2539,PAYA
2540,VLO
2541,PCCT
2542,WASH
2543,UNTY
2544,AOR
2545,CHGG
2546,CINT
2547,FLME
2548,FOX
2549,FRC
2550,ASR
2551,ADBE
2552,BEN
2553,NEX
2554,NFJ
2555,NFLX
2556,NFNT.U
2557,NFRA
2558,FARM
2559,FARO
2560,FAS
2561,ROAD
2562,NGM
2563,RICK
2564,NGS
2565,PCYG
2566,PEAK
2567,RGLD
2568,HNW
2569,RRX
2570,HON
2571,WCLD
2572,WD
2573,WCN
2574,WDAY
2575,WDC
2576,HONE
2577,HOUS
2578,VNCE
2579,ZTO
2580,ACIW
2581,NHTC
2582,WDFC
2583,BKLN
2584,ADER
2585,FAST
2586,COWZ
2587,GPS
2588,CP
2589,HOV
2590,HSY
2591,LGL
2592,CIGI
2593,JVAL
2594,PWSC
2595,RARE
2596,DECK
2597,RFP
2598,DEN
2599,CLAA
2600,ENS
2601,NKE
2602,RBA
2603,RBAC
2604,SPGS.U
2605,SPH
2606,RCHG
2607,FCPT
2608,FCTR
2609,FDBC
2610,NLOK
2611,IGNY
2612,VNDA
2613,VNET
2614,QRHC
2615,VOD
2616,VOE
2617,PGRE
2618,PGRW
2619,PHI
2620,SPXL
2621,VOXX
2622,VOYA
2623,VPCB
2624,CPA
2625,HIMS
2626,HIMX
2627,FDP
2628,FRG
2629,PJUN
2630,SF
2631,HYD
2632,PRG
2633,PKBK
2634,PKE
2635,PLAO
2636,PLMI
2637,PLTK
2638,NMMC
2639,SLVO
2640,SLVP
2641,FDUS
2642,PLTR
2643,PLXS
2644,PLYM
2645,RS
2646,SLVR
2647,SM
2648,SMAR
2649,SMBC
2650,SMBK
2651,FRME
2652,FUTU
2653,FV
2654,NOA
2655,ONOF
2656,SMCI
2657,QTEC
2658,SMFG
2659,TAP
2660,QVMS
2661,AON
2662,RADA
2663,FVCB
2664,KAMN
2665,FENC
2666,SMG
2667,SMH
2668,SMHB
2669,FPI
2670,FSTR
2671,SZZL
2672,GLOB
2673,AEMB
2674,THO
2675,FWONA
2676,AKYA
2677,HIVE
2678,EIG
2679,RDIV
2680,EIGR
2681,VRDN
2682,AJG
2683,ELAN
2684,ELAT
2685,GRPH
2686,GMRE
2687,HSC
2688,ENPC
2689,UMI
2690,ENTF
2691,ILF
2692,ONTO
2693,OSPN
2694,PDEX
2695,RLI
2696,RLJ
2697,AMAL
2698,TECH
2699,TECK
2700,CPAA
2701,HYXF
2702,EPV
2703,EQHA
2704,URA
2705,CRM
2706,FSLR
2707,UMBF
2708,BSKY
2709,ARNC
2710,DUHP
2711,DUK
2712,TELA
2713,TEDU
2714,RIOT
2715,TEF
2716,PRLD
2717,PROF
2718,PROV
2719,RJA
2720,GBIO
2721,RJAC
2722,RDVT
2723,RLMD
2724,FINM
2725,ALLO
2726,WH
2727,TEL
2728,KMX
2729,TECL
2730,UCBI
2731,RLYB
2732,GD
2733,EZU
2734,BDXB
2735,VTEX
2736,IEZ
2737,ACTG
2738,FINX
2739,CWEB
2740,FISI
2741,FIS
2742,FNCB
2743,FISV
2744,GDEN
2745,FXNC
2746,PSAGU
2747,GABC
2748,AIA
2749,ALB
2750,ANAC
2751,AOS
2752,UAL
2753,FITBI
2754,U
2755,TEAM
2756,RNG
2757,VMI
2758,RNST
2759,RNW
2760,CPB
2761,MC
2762,GDX
2763,GEEX
2764,GEF.B
2765,GENC
2766,IDT
2767,CPE
2768,PSNL
2769,CPRT
2770,TAN
2771,FTHM
2772,HCNE
2773,HBB
2774,HCOM
2775,IEI
2776,TFSL
2777,VYGR
2778,VYM
2779,TG
2780,AEACU
2781,AGG
2782,GFOR
2783,ALLK
2784,IGT
2785,GEMD
2786,VYMI
2787,VZ
2788,VZIO
2789,WAB
2790,IEUR
2791,PTRA
2792,PTSI
2793,GEOS
2794,HCP
2795,GGAA
2796,GGMC
2797,IHRT
2798,ILCG
2799,GGN
2800,GHAC
2801,SANA
2802,ATEN
2803,WIW
2804,WIX
2805,AER
2806,BOOM
2807,WARR
2808,WBD
2809,BSX
2810,AIRS
2811,CLDT
2812,IETC
2813,FDX
2814,RPID
2815,HAE
2816,IMO
2817,TGAA
2818,ALIT
2819,TS
2820,RDCM
2821,CGNT
2822,ALCC
2823,AOM
2824,GFGD
2825,IAUM
2826,RCLF
2827,ES
2828,DDS
2829,IMUX
2830,IMVT
2831,IBRX
2832,TSHA
2833,ICNC
2834,PARAP
2835,GUNR
2836,GURE
2837,GVA
2838,GVAL
2839,CHRW
2840,IDA
2841,IYY
2842,PD
2843,PDCO
2844,PDLB
2845,ADRT
2846,CITE
2847,CLBR
2848,GVCI
2849,COOLU
2850,GVI
2851,IEMG
2852,CNMD
2853,AHRN
2854,CXM
2855,DAVA
2856,RCL
2857,RCKT
2858,AVAV
2859,TDW
2860,ICOL
2861,ICPT
2862,ICVT
2863,ICUI
2864,DCT
2865,LGIH
2866,AHT
2867,BBDC
2868,DSI
2869,DUSL
2870,TDV
2871,EOLS
2872,ESAC
2873,ETR
2874,FLOT
2875,HMN
2876,DNOW
2877,ARMK
2878,RH
2879,CPS
2880,HMLP
2881,KPTI
2882,DISA
2883,AFCG
2884,NX
2885,TGNA
2886,TGR
2887,SONY
2888,SOS
2889,KRBN
2890,TWLO
2891,CSIQ
2892,EVR
2893,AMP
2894,IOO
2895,AMG
2896,CLRM
2897,ACVA
2898,SOTK
2899,KRE
2900,KREF
2901,KRO
2902,LE
2903,LFC
2904,MBSC
2905,AGR
2906,PFS
2907,PFSI
2908,SOVO
2909,SPAB
2910,AMH
2911,ACEL
2912,ACI
2913,AVXL
2914,HACK
2915,SMWB
2916,BFLY
2917,SPCE
2918,TGT
2919,UL
2920,WPP
2921,WPS
2922,NNI
2923,PFSW
2924,CPUH
2925,HWKN
2926,IDYA
2927,LYFT
2928,SPCM
2929,BA
2930,HYB
2931,SPEM
2932,SPEU
2933,SPFI
2934,SQZ
2935,SRC
2936,SRI
2937,HBNC
2938,LESL
2939,LILA
2940,LILAK
2941,PKI
2942,RCD
2943,RCEL
2944,RCFA
2945,SRLN
2946,SRLP
2947,JAQC
2948,WRLD
2949,RCM
2950,RCMT
2951,SRPT
2952,IGAC
2953,ACR
2954,CLST
2955,CMPR
2956,CMPS
2957,DISAU
2958,TDSB
2959,RCUS
2960,SSTK
2961,ANVS
2962,OGN
2963,OGS
2964,CDMO
2965,OHAA
2966,EHAB
2967,AEAE
2968,AEP
2969,RDFN
2970,AIRC
2971,GLLI
2972,AIRG
2973,AQUA
2974,CNOB
2975,CNP
2976,IVV
2977,AIT
2978,RDI
2979,RDNT
2980,STIP
2981,STKS
2982,GDS
2983,TV
2984,BX
2985,HYLD
2986,ALC
2987,RENT
2988,COMT
2989,STZ
2990,QRVO
2991,CONX
2992,EBAY
2993,GSQD
2994,BELFB
2995,ENOV
2996,EPU
2997,BCML
2998,ERIC
2999,PRDO
3000,INTA
3001,RFG
3002,FCAX
3003,AIN
3004,ADSK
3005,ARGO
3006,IX
3007,MLR
3008,RHI
3009,RHP
3010,IWY
3011,AAT
3012,FC
3013,WTFC
3014,TU
3015,AGCO
3016,AIF
3017,IPVI
3018,AIP
3019,RIG
3020,BF.A
3021,FCF
3022,SU
3023,UNF
3024,UNFI
3025,WTM
3026,WTMF
3027,EVE
3028,BIDU
3029,BMO
3030,RILY
3031,TTMI
3032,ALKS
3033,TTEK
3034,MOG.A
3035,QSI
3036,NTCT
3037,WWAC
3038,QSR
3039,SNAP
3040,TTEC
3041,IPVIU
3042,HUBG
3043,TTE
3044,ALKT
3045,ALL
3046,CHH
3047,TTD
3048,ALLE
3049,CIX
3050,SVXY
3051,TTSH
3052,CQP
3053,CQQQ
3054,KVSA
3055,KVSC
3056,KWT
3057,SWCH
3058,SWET
3059,SWETU
3060,SWIM
3061,SWIR
3062,TW
3063,TWCB
3064,CRH
3065,CUZ
3066,BRDG
3067,PRFZ
3068,HERA
3069,PRGO
3070,IRWD
3071,PACX
3072,OXM
3073,AKAM
3074,AMNB
3075,SWK
3076,CRWD
3077,FCBC
3078,FCN
3079,FCRD
3080,PRMW
3081,HERAU
3082,ISAA
3083,ITT
3084,RMGC
3085,IEX
3086,SWKH
3087,SWKS
3088,SWN
3089,XBIT
3090,RJN
3091,KYCH
3092,KZR
3093,IVR
3094,RKTA
3095,RKTA.U
3096,AMRX
3097,PRNT
3098,ANGL
3099,RLAY
3100,RPAY
3101,RPT
3102,QQQ
3103,SMIH
3104,SMIHU
3105,LABU
3106,LADR
3107,LAUR
3108,SMPL
3109,SNBR
3110,CXAC
3111,HHC
3112,PRO
3113,HSTM
3114,RPV
3115,CYBR
3116,RQI
3117,RRBI
3118,RRC
3119,RRGB
3120,CYD
3121,CBU
3122,AMTX
3123,J
3124,AMZN
3125,FEIG
3126,TAL
3127,TALO
3128,APAM
3129,LAX
3130,WWD
3131,PRPC.U
3132,PRPL
3133,QNST
3134,FNGS
3135,HIE
3136,TMCI
3137,TMDX
3138,TRN
3139,WWE
3140,XLF
3141,FBRT
3142,ATCO
3143,OWNS
3144,LBTYK
3145,LC
3146,MRCY
3147,API
3148,APLE
3149,XLK
3150,BAC
3151,ALDX
3152,MTD
3153,AR
3154,AREN
3155,TME
3156,LCA
3157,LCAA
3158,LCUT
3159,NRIX
3160,GLP
3161,TARO
3162,TARS
3163,USB
3164,VBK
3165,APT
3166,BFC
3167,VMD
3168,VMGA
3169,PSCT
3170,PSL
3171,PSN
3172,ARCH
3173,AIZ
3174,ALIM
3175,ARCK
3176,VNT
3177,VONG
3178,VOTE
3179,VPG
3180,ARES
3181,M
3182,RUSHB
3183,RVMD
3184,RVSB
3185,PSQ
3186,PSTG
3187,ESRT
3188,VPU
3189,VRE
3190,WEAT
3191,TZOO
3192,RXRX
3193,RYTM
3194,IVOO
3195,CZR
3196,DIA
3197,VRNT
3198,VRTX
3199,DIOD
3200,DISH
3201,DDM
3202,TCPC
3203,SAIA
3204,SAIC
3205,CLPT
3206,TBI
3207,TBK
3208,AFRM
3209,ALXO
3210,ASHX
3211,SATS
3212,TBSA
3213,FF
3214,FFIV
3215,VST
3216,FOR
3217,ASPN
3218,APLS
3219,BCAT
3220,TWOU
3221,BGX
3222,QLD
3223,TBT
3224,VTN
3225,FND
3226,VTWO
3227,AFTR
3228,AMAT
3229,BLBD
3230,CODA
3231,BSM
3232,WHD
3233,WPCB
3234,CGW
3235,CNHI
3236,TRST
3237,LEAP.U
3238,LEE
3239,TRS
3240,WYNN
3241,K
3242,KEN
3243,AVNW
3244,AZEK
3245,BGCP
3246,SBGI
3247,SBH
3248,BYD
3249,LEN
3250,MD
3251,CAT
3252,SBII
3253,AGNCN
3254,ANZU
3255,DRQ
3256,VWOB
3257,VXF
3258,MLI
3259,MLKN
3260,AMCI
3261,MUSA
3262,AMED
3263,AMD
3264,AVO
3265,CF
3266,CHNG
3267,LGTO
3268,HLT
3269,LGVC
3270,LHAA
3271,SCHM
3272,BAR
3273,SCHR
3274,TDCX
3275,PWOD
3276,SCHV
3277,SCHW
3278,SCOA
3279,SCM
3280,SCUA
3281,SDOG
3282,WRB
3283,IVOL
3284,AOSL
3285,CNNE
3286,LINC
3287,BRC
3288,LIND
3289,EXP
3290,RYLD
3291,PWP
3292,RYN
3293,AEL
3294,EMXC
3295,AEM
3296,AIEQ
3297,AMJ
3298,SEER
3299,SEF
3300,WEL
3301,LION
3302,LITE
3303,LNG
3304,QUAD
3305,HMST
3306,HMTV
3307,HMY
3308,ARBGU
3309,SFBC
3310,SFBS
3311,WELL
3312,TROW
3313,TEO
3314,WES
3315,TEX
3316,LNN
3317,WETF
3318,HQY
3319,HRB
3320,HRMY
3321,HRT
3322,LOCC.U
3323,NAN
3324,WABC
3325,W
3326,QVML
3327,QVMM
3328,IIIN
3329,ONYX
3330,TRNS
3331,HRZN
3332,LUMO
3333,TRMB
3334,LUNA
3335,MA
3336,MAC
3337,PDSB
3338,HSAQ
3339,HT
3340,KR
3341,RL
3342,AWI
3343,SGEN
3344,MHH
3345,TFC
3346,XNTK
3347,XOMA
3348,XPEV
3349,ONLN
3350,MRAM
3351,QMOM
3352,HUGS
3353,AIMC
3354,TGI
3355,TGTX
3356,TGVC
3357,WAT
3358,AOUT
3359,ZEN
3360,ENLC
3361,EOD
3362,MSA
3363,NHI
3364,NTLA
3365,OII
3366,HUN
3367,ONTF
3368,HURC
3369,HURN
3370,RDUS
3371,SGFY
3372,EPHY
3373,EPOL
3374,EQBK
3375,IVCA
3376,APGB
3377,DLTR
3378,APH
3379,SCHL
3380,TRMK
3381,STR
3382,THAC
3383,TRMR
3384,MACC
3385,MACK
3386,RENN
3387,TRIP
3388,AINV
3389,RKLB
3390,Y
3391,ENCPU
3392,ICFI
3393,ICL
3394,SCHN
3395,ICVX
3396,MAIN
3397,SCHX
3398,ASHR
3399,QCRH
3400,OXSQ
3401,AJRD
3402,AL
3403,ASH
3404,SHAP
3405,SHLS
3406,SHM
3407,MBIN
3408,MBTCU
3409,MBUU
3410,MCO
3411,ALEC
3412,ALEX
3413,AMBC
3414,APCA
3415,QCOM
3416,APO
3417,APPS
3418,ZUO
3419,APTM
3420,IDR
3421,IEHS
3422,IFS
3423,CLF
3424,IRAAU
3425,PAHC
3426,WEX
3427,YETI
3428,ACC
3429,MCS
3430,IGIC
3431,IGIB
3432,IGLB
3433,MGM
3434,ROCK
3435,SIBN
3436,BCC
3437,BITO
3438,ALGM
3439,ALGN
3440,AGCB
3441,ALHC
3442,DY
3443,ERJ
3444,LECO
3445,IGV
3446,IHF
3447,IHG
3448,AGD
3449,LGACU
3450,LGF.A
3451,LGF.B
3452,ALTG
3453,MCY
3454,MRK
3455,TRIN
3456,INFA
3457,ALNY
3458,INNV
3459,INMD
3460,INTU
3461,INVE
3462,ALPN
3463,TCI
3464,BOAS
3465,WFRD
3466,ASO
3467,MDGL
3468,POWW
3469,IONS
3470,TCFC
3471,OUT
3472,IVAC
3473,ATO
3474,QDEL
3475,DMRC
3476,IPVA.U
3477,EQR
3478,ESTA
3479,YORW
3480,ESTE
3481,ACGL
3482,DLTH
3483,MDU
3484,AMBP
3485,AMEH
3486,AMPH
3487,IQ
3488,ARR
3489,TUP
3490,ISCV
3491,ACGLO
3492,ISDR
3493,AEE
3494,NXRT
3495,TCDA
3496,TUSK
3497,ISDX
3498,ITUB
3499,METV
3500,AIV
3501,AMR
3502,AMRK
3503,AMSC
3504,ARVN
3505,TWI
3506,TWIN
3507,YUM
3508,BKU
3509,IUSB
3510,IUSV
3511,ETD
3512,MFC
3513,TWNI
3514,AEPPZ
3515,MGEE
3516,MGF
3517,IYM
3518,IYR
3519,IYW
3520,JCICU
3521,SITC
3522,CIEN
3523,TCBI
3524,CPK
3525,CRK
3526,DFAS
3527,ITRI
3528,BCOW
3529,SITE
3530,ALRS
3531,BNY
3532,MGMT
3533,MGNI
3534,BAX
3535,BOAC
3536,SBOW
3537,NFG
3538,JACK
3539,SGA
3540,TZA
3541,TZPSU
3542,UBCP
3543,UBND
3544,FOCS
3545,WMT
3546,ALG
3547,AQN
3548,FPE
3549,ARQT
3550,ATAX
3551,CHPT
3552,JAZZ
3553,CHRA
3554,UDMY
3555,UDR
3556,LMT
3557,JBGS
3558,PCY
3559,JBI
3560,JCIC
3561,JELD
3562,NTST
3563,AME
3564,ARRY
3565,SKY
3566,BOC
3567,FRPH
3568,FRPT
3569,UE
3570,GENI
3571,SKYW
3572,SLCR
3573,SLAC
3574,KOF
3575,UEC
3576,UJUL
3577,ULH
3578,URI
3579,URNM
3580,URTH
3581,KORU
3582,MLVF
3583,MMYT
3584,ARKR
3585,UYG
3586,VALU
3587,VALE
3588,VCEL
3589,DIG
3590,GSP
3591,JNK
3592,GSQB
3593,ARTE
3594,BKI
3595,EVCM
3596,VSMV
3597,VSH
3598,VSTA
3599,MN
3600,MNA
3601,JOUT
3602,JPHY
3603,JPM
3604,BIGZ
3605,SLP
3606,MPRA
3607,MPW
3608,MPWR
3609,EVLV
3610,VVV
3611,APPN
3612,ARCC
3613,ARKF
3614,KEX
3615,LIVN
3616,SP
3617,LMST
3618,WHR
3619,MITT
3620,MKC
3621,TPR
3622,JPST
3623,ARKG
3624,ASIX
3625,ASX
3626,BCM
3627,WIP
3628,WIRE
3629,WK
3630,ADEX
3631,CDR
3632,COF
3633,MYE
3634,SSL
3635,MRTX
3636,MRUS
3637,MS
3638,WKHS
3639,WM
3640,WMB
3641,MSEX
3642,MSFT
3643,EWBC
3644,EWC
3645,BGS
3646,BIPC
3647,PHM
3648,THQ
3649,THR
3650,THRM
3651,THRN
3652,WMC
3653,WMG
3654,WMPN
3655,WMS
3656,THS
3657,MTBC
3658,AKIC
3659,CAR
3660,CBOE
3661,TCBC
3662,WNS
3663,CNO
3664,EWM
3665,EXPD
3666,BBSI
3667,MTEX
3668,MTVC.U
3669,ASB
3670,LQDT
3671,WRAC
3672,MTW
3673,MU
3674,MYTE
3675,NANR
3676,BALL
3677,WRE
3678,DOCS
3679,NATI
3680,NATR
3681,NEE
3682,NEO
3683,NEOG
3684,NEP
3685,NEXA
3686,NOK
3687,NWN
3688,DSX
3689,EZA
3690,SIL
3691,SILK
3692,NBSTU
3693,TPIC
3694,COLD
3695,NIU
3696,JRVR
3697,LUNG
3698,LUXA
3699,LUV
3700,CLB
3701,NLY
3702,PYZ
3703,NTES
3704,POSH
3705,PX
3706,TARA
3707,FBNC
3708,OMF
3709,HCCI
3710,ATRO
3711,ATRI
3712,ARBG
3713,ARKW
3714,PXJ
3715,XHB
3716,CECE
3717,CEE
3718,CEF
3719,CELC
3720,TWNK
3721,HE
3722,HEAR
3723,SMMF
3724,ARRW
3725,AXP
3726,LVRA
3727,AKRO
3728,AKTS
3729,NNDM
3730,RFIL
3731,KBAL
3732,CIVB
3733,CIZN
3734,CNDT
3735,AMRC
3736,ATOM
3737,BIB
3738,FFIN
3739,NOAC
3740,NPAB
3741,KBWD
3742,PWUP
3743,PTC
3744,KDP
3745,NPO
3746,NTKI
3747,FFNW
3748,CSX
3749,CRUS
3750,TPH
3751,UGI
3752,EVBG
3753,FLS
3754,UNIT
3755,KELYA
3756,KIE
3757,TPGY
3758,TPG
3759,CLAA.U
3760,WSM
3761,NREF
3762,TPC
3763,FHB
3764,KNTE
3765,FIX
3766,FLRN
3767,HSKA
3768,AIO
3769,ARWR
3770,BHLB
3771,HSON
3772,HTAQ
3773,CTRE
3774,NRIM
3775,WHG
3776,PSEC
3777,CLBK
3778,CMLS
3779,PEB
3780,CNQ
3781,HTLF
3782,WSO
3783,WSR
3784,HTPA
3785,VBR
3786,VC
3787,LFG
3788,LIT
3789,PSAG
3790,AXTI
3791,LL
3792,BMAC
3793,PGX
3794,PLAOU
3795,MOD
3796,PLBY
3797,PMD
3798,VENA
3799,VERA
3800,VFH
3801,VGK
3802,VGLT
3803,ALOR
3804,SMB
3805,WST
3806,WTBA
3807,SHE
3808,SHEL
3809,AG
3810,NRP
3811,ALCO
3812,CNVY
3813,CNX
3814,CPT
3815,CHN
3816,ENVA
3817,AROC
3818,AVB
3819,LMACA
3820,LOPE
3821,LPG
3822,DCPH
3823,ALV
3824,NTG
3825,NTNX
3826,NVGS
3827,ACCO
3828,AU
3829,CRL
3830,DIN
3831,ESTC
3832,PRLH
3833,NSA
3834,NSIT
3835,EWP
3836,SMRT
3837,ATAQ
3838,PPT
3839,TOWN
3840,ALRM
3841,NUHY
3842,NWL
3843,ARYD
3844,ARYE
3845,CXW
3846,AROW
3847,PPC
3848,CYBE
3849,PPBI
3850,B
3851,HBCP
3852,HCAR
3853,NURE
3854,WTI
3855,DCRD
3856,VNOM
3857,VNQ
